"_id","_index","_score","_type","acceleration","batteryPercentage","cyclicCount","instanceId","nearest","timestamp"
"1634341451797-0000a7c0","diract-proximity",,"_doc","['-0.812','0.563','-0.25']",81,0,"0000a7c0","[{'instanceId':'00000058','rssi':-67},{'instanceId':'00000059','rssi':-68},{'instanceId':'000000a9','rssi':-71}]","Oct 15, 2021 @ 19:44:10"
"1634341451201-00003afc","diract-proximity",,"_doc","['0.438','0.813','0.125']",78,6,"00003afc","[{'instanceId':'000000ae','rssi':-64},{'instanceId':'000000a9','rssi':-66},{'instanceId':'00000058','rssi':-67}]","Oct 15, 2021 @ 19:44:10"
"1634341449993-00003afc","diract-proximity",,"_doc","['0.438','0.875','0.188']",78,4,"00003afc","[{'instanceId':'000000a9','rssi':-61},{'instanceId':'00000061','rssi':-64},{'instanceId':'00000059','rssi':-67}]","Oct 15, 2021 @ 19:44:08"
"1634341449394-0000a7c0","diract-proximity",,"_doc","['-0.75','0.688','-0.125']",81,6,"0000a7c0","[{'instanceId':'000000a9','rssi':-63},{'instanceId':'000000ae','rssi':-70},{'instanceId':'00000058','rssi':-74}]","Oct 15, 2021 @ 19:44:08"
"1634341447398-0000a7c0","diract-proximity",,"_doc","['-0.75','0.688','-0.062']",81,4,"0000a7c0","[{'instanceId':'000000a9','rssi':-61},{'instanceId':'000000ae','rssi':-68},{'instanceId':'00000061','rssi':-75}]","Oct 15, 2021 @ 19:44:06"
"1634341447174-00003afc","diract-proximity",,"_doc","['0.438','0.875','0.188']",78,2,"00003afc","[{'instanceId':'000000a9','rssi':-62},{'instanceId':'00000061','rssi':-64},{'instanceId':'000000ae','rssi':-64}]","Oct 15, 2021 @ 19:44:06"
"1634341445870-00003afc","diract-proximity",,"_doc","['0.438','0.875','0.188']",78,2,"00003afc","[{'instanceId':'000000a9','rssi':-62},{'instanceId':'00000061','rssi':-64},{'instanceId':'000000ae','rssi':-64}]","Oct 15, 2021 @ 19:44:04"
"1634341444644-0000a7c0","diract-proximity",,"_doc","['-0.75','0.688','-0.125']",81,3,"0000a7c0","[{'instanceId':'000000a9','rssi':-61},{'instanceId':'00000059','rssi':-72},{'instanceId':'00000061','rssi':-74}]","Oct 15, 2021 @ 19:44:03"
"1634341444443-00003afc","diract-proximity",,"_doc","['0.438','0.875','0.188']",78,2,"00003afc","[{'instanceId':'000000a9','rssi':-62},{'instanceId':'00000061','rssi':-64},{'instanceId':'000000ae','rssi':-64}]","Oct 15, 2021 @ 19:44:03"
"1634341443417-00003afc","diract-proximity",,"_doc","['0.375','0.813','0.125']",76,7,"00003afc","[{'instanceId':'000000ae','rssi':-66},{'instanceId':'0000004d','rssi':-67},{'instanceId':'000000a9','rssi':-67}]","Oct 15, 2021 @ 19:44:02"
"1634341443381-0000a7c0","diract-proximity",,"_doc","['-0.625','0.625','-0.125']",81,1,"0000a7c0","[{'instanceId':'000000a9','rssi':-63},{'instanceId':'0000004d','rssi':-73},{'instanceId':'00000059','rssi':-74}]","Oct 15, 2021 @ 19:44:02"
"1634341441990-0000a7c0","diract-proximity",,"_doc","['-0.625','0.75','-0.125']",81,0,"0000a7c0","[{'instanceId':'000000a9','rssi':-63},{'instanceId':'00000059','rssi':-67},{'instanceId':'000000ae','rssi':-70}]","Oct 15, 2021 @ 19:44:00"
"1634341440022-0000a7c0","diract-proximity",,"_doc","['-0.687','0.688','-0.062']",81,6,"0000a7c0","[{'instanceId':'000000a9','rssi':-60},{'instanceId':'00000059','rssi':-70},{'instanceId':'000000ae','rssi':-70}]","Oct 15, 2021 @ 19:43:59"
"1634341439448-00003afc","diract-proximity",,"_doc","['0.5','0.813','0.125']",76,5,"00003afc","[{'instanceId':'000000a9','rssi':-62},{'instanceId':'00000061','rssi':-63},{'instanceId':'00000059','rssi':-63}]","Oct 15, 2021 @ 19:43:58"
"1634341439003-0000a7c0","diract-proximity",,"_doc","['-0.687','0.688','-0.062']",81,6,"0000a7c0","[{'instanceId':'000000a9','rssi':-60},{'instanceId':'00000059','rssi':-70},{'instanceId':'000000ae','rssi':-70}]","Oct 15, 2021 @ 19:43:58"
"1634341437615-0000a7c0","diract-proximity",,"_doc","['-0.75','0.688','0.063']",81,5,"0000a7c0","[{'instanceId':'00000061','rssi':-70},{'instanceId':'000000ae','rssi':-71},{'instanceId':'000000a9','rssi':-72}]","Oct 15, 2021 @ 19:43:56"
"1634341436237-00003afc","diract-proximity",,"_doc","['0.5','0.75','0.125']",76,2,"00003afc","[{'instanceId':'00000061','rssi':-62},{'instanceId':'000000ae','rssi':-65},{'instanceId':'00000059','rssi':-66}]","Oct 15, 2021 @ 19:43:55"
"1634341436236-0000a7c0","diract-proximity",,"_doc","['-0.75','0.688','0.063']",81,5,"0000a7c0","[{'instanceId':'00000061','rssi':-70},{'instanceId':'000000ae','rssi':-71},{'instanceId':'000000a9','rssi':-72}]","Oct 15, 2021 @ 19:43:55"
"1634341434409-00003afc","diract-proximity",,"_doc","['0.438','0.875','0.125']",76,1,"00003afc","[{'instanceId':'00000061','rssi':-65},{'instanceId':'000000ae','rssi':-68},{'instanceId':'000000a9','rssi':-68}]","Oct 15, 2021 @ 19:43:53"
"1634341434196-0000a7c0","diract-proximity",,"_doc","['-0.75','0.688','0.063']",81,5,"0000a7c0","[{'instanceId':'00000061','rssi':-70},{'instanceId':'000000ae','rssi':-71},{'instanceId':'000000a9','rssi':-72}]","Oct 15, 2021 @ 19:43:53"
"1634341432558-00003afc","diract-proximity",,"_doc","['0.438','0.875','0.125']",76,1,"00003afc","[{'instanceId':'00000061','rssi':-65},{'instanceId':'000000ae','rssi':-68},{'instanceId':'000000a9','rssi':-68}]","Oct 15, 2021 @ 19:43:51"
"1634341431022-00003afc","diract-proximity",,"_doc","['0.438','0.75','0.25']",76,6,"00003afc","[{'instanceId':'00000061','rssi':-61},{'instanceId':'000000ae','rssi':-62},{'instanceId':'00000060','rssi':-66}]","Oct 15, 2021 @ 19:43:50"
"1634341428826-0000a7c0","diract-proximity",,"_doc","['-0.75','0.688','-0.062']",81,7,"0000a7c0","[{'instanceId':'000000ae','rssi':-65},{'instanceId':'0000004d','rssi':-69},{'instanceId':'00000060','rssi':-74}]","Oct 15, 2021 @ 19:43:47"
"1634341428617-00003afc","diract-proximity",,"_doc","['0.375','0.875','0.188']",76,5,"00003afc","[{'instanceId':'00000061','rssi':-60},{'instanceId':'000000ae','rssi':-64},{'instanceId':'000000af','rssi':-67}]","Oct 15, 2021 @ 19:43:47"
"1634341427408-0000a7c0","diract-proximity",,"_doc","['-0.687','0.688','-0.062']",81,6,"0000a7c0","[{'instanceId':'000000ae','rssi':-64},{'instanceId':'0000004d','rssi':-67},{'instanceId':'000000a9','rssi':-71}]","Oct 15, 2021 @ 19:43:46"
"1634341427206-00003afc","diract-proximity",,"_doc","['0.375','0.875','0.125']",76,4,"00003afc","[{'instanceId':'00000061','rssi':-61},{'instanceId':'00000058','rssi':-62},{'instanceId':'000000a9','rssi':-63}]","Oct 15, 2021 @ 19:43:46"
"1634341426018-0000a7c0","diract-proximity",,"_doc","['-0.75','0.688','-0.062']",81,5,"0000a7c0","[{'instanceId':'000000ae','rssi':-66},{'instanceId':'0000004d','rssi':-68},{'instanceId':'00000061','rssi':-70}]","Oct 15, 2021 @ 19:43:45"
"1634341425756-00003afc","diract-proximity",,"_doc","['0.438','0.813','0.188']",76,3,"00003afc","[{'instanceId':'00000059','rssi':-64},{'instanceId':'00000058','rssi':-65},{'instanceId':'000000a9','rssi':-68}]","Oct 15, 2021 @ 19:43:44"
"1634341424366-0000a7c0","diract-proximity",,"_doc","['-0.875','0.625','-0.25']",81,4,"0000a7c0","[{'instanceId':'000000a9','rssi':-63},{'instanceId':'000000ae','rssi':-70},{'instanceId':'00000061','rssi':-71}]","Oct 15, 2021 @ 19:43:43"
"1634341424345-00003afc","diract-proximity",,"_doc","['0.438','0.75','0.188']",76,2,"00003afc","[{'instanceId':'000000ae','rssi':-59},{'instanceId':'00000061','rssi':-61},{'instanceId':'0000004e','rssi':-62}]","Oct 15, 2021 @ 19:43:43"
"1634341422932-00003afc","diract-proximity",,"_doc","['0.438','0.875','0.188']",76,1,"00003afc","[{'instanceId':'000000ae','rssi':-61},{'instanceId':'00000061','rssi':-64},{'instanceId':'0000004e','rssi':-67}]","Oct 15, 2021 @ 19:43:41"
"1634341422799-0000a7c0","diract-proximity",,"_doc","['-0.75','0.688','-0.062']",81,3,"0000a7c0","[{'instanceId':'000000a9','rssi':-62},{'instanceId':'000000ae','rssi':-65},{'instanceId':'00000059','rssi':-67}]","Oct 15, 2021 @ 19:43:41"
"1634341420138-00003afc","diract-proximity",,"_doc","['0.5','0.813','0.188']",76,6,"00003afc","[{'instanceId':'000000ae','rssi':-60},{'instanceId':'00000061','rssi':-63},{'instanceId':'00000060','rssi':-65}]","Oct 15, 2021 @ 19:43:39"
"1634341419992-0000a7c0","diract-proximity",,"_doc","['-0.625','0.688','-0.062']",81,0,"0000a7c0","[{'instanceId':'000000ae','rssi':-58},{'instanceId':'00000061','rssi':-62},{'instanceId':'0000004d','rssi':-66}]","Oct 15, 2021 @ 19:43:38"
"1634341418580-0000a7c0","diract-proximity",,"_doc","['-0.625','0.688','-0.062']",81,0,"0000a7c0","[{'instanceId':'000000ae','rssi':-58},{'instanceId':'00000061','rssi':-62},{'instanceId':'0000004d','rssi':-66}]","Oct 15, 2021 @ 19:43:37"
"1634341417316-00003afc","diract-proximity",,"_doc","['0.438','0.75','0.25']",76,5,"00003afc","[{'instanceId':'000000a9','rssi':-68},{'instanceId':'00000058','rssi':-70},{'instanceId':'00000059','rssi':-71}]","Oct 15, 2021 @ 19:43:36"
"1634341416187-0000a7c0","diract-proximity",,"_doc","['-0.75','0.688','-0.125']",81,6,"0000a7c0","[{'instanceId':'000000ae','rssi':-63},{'instanceId':'000000a9','rssi':-66},{'instanceId':'0000004d','rssi':-66}]","Oct 15, 2021 @ 19:43:35"
"1634341415920-00003afc","diract-proximity",,"_doc","['0.375','0.875','0.125']",76,4,"00003afc","[{'instanceId':'000000af','rssi':-68},{'instanceId':'00000061','rssi':-69},{'instanceId':'00000058','rssi':-70}]","Oct 15, 2021 @ 19:43:34"
"1634341414497-00003afc","diract-proximity",,"_doc","['0.375','0.875','0.125']",76,4,"00003afc","[{'instanceId':'000000af','rssi':-68},{'instanceId':'00000061','rssi':-69},{'instanceId':'00000058','rssi':-70}]","Oct 15, 2021 @ 19:43:33"
