"_id","_index","_score","_type","acceleration","batteryPercentage","cyclicCount","instanceId","nearest","timestamp"
"1634495475678-0000a7c0","diract-proximity",,"_doc","['-0.5','-0.875','0.063']",79,5,"0000a7c0","[{'instanceId':'0000004d','rssi':-60},{'instanceId':'00000059','rssi':-60},{'instanceId':'000000ae','rssi':-70}]","Oct 17, 2021 @ 14:31:14"
"1634495473852-0000a7c0","diract-proximity",,"_doc","['-0.437','-0.937','0.063']",79,3,"0000a7c0","[{'instanceId':'0000004d','rssi':-60},{'instanceId':'00000059','rssi':-67},{'instanceId':'000000ae','rssi':-71}]","Oct 17, 2021 @ 14:31:12"
"1634495473685-00003afc","diract-proximity",,"_doc","['0.375','0.938','0.063']",75,5,"00003afc","[{'instanceId':'00000059','rssi':-62},{'instanceId':'0000004d','rssi':-64},{'instanceId':'0000004e','rssi':-68}]","Oct 17, 2021 @ 14:31:12"
"1634495470652-0000a7c0","diract-proximity",,"_doc","['-0.562','-0.937','0.063']",79,2,"0000a7c0","[{'instanceId':'0000004d','rssi':-61},{'instanceId':'00000059','rssi':-65},{'instanceId':'00000058','rssi':-67}]","Oct 17, 2021 @ 14:31:09"
"1634495470290-00003afc","diract-proximity",,"_doc","['0.25','0.938','0.188']",75,2,"00003afc","[{'instanceId':'000000a9','rssi':-62},{'instanceId':'000000ae','rssi':-65},{'instanceId':'00000058','rssi':-69}]","Oct 17, 2021 @ 14:31:09"
"1634495469622-0000a7c0","diract-proximity",,"_doc","['-0.562','-0.937','0.063']",79,2,"0000a7c0","[{'instanceId':'0000004d','rssi':-61},{'instanceId':'00000059','rssi':-65},{'instanceId':'00000058','rssi':-67}]","Oct 17, 2021 @ 14:31:08"
"1634495468213-0000a7c0","diract-proximity",,"_doc","['-0.437','-0.937','0']",79,7,"0000a7c0","[{'instanceId':'00000059','rssi':-69},{'instanceId':'0000004e','rssi':-70},{'instanceId':'000000a9','rssi':-71}]","Oct 17, 2021 @ 14:31:07"
"1634495467954-00003afc","diract-proximity",,"_doc","['0.313','0.938','0.125']",75,0,"00003afc","[{'instanceId':'0000004d','rssi':-63},{'instanceId':'00000059','rssi':-65},{'instanceId':'00000061','rssi':-66}]","Oct 17, 2021 @ 14:31:06"
"1634495466477-00003afc","diract-proximity",,"_doc","['0.313','0.875','0.125']",75,7,"00003afc","[{'instanceId':'0000004d','rssi':-67},{'instanceId':'00000061','rssi':-69},{'instanceId':'000000a9','rssi':-70}]","Oct 17, 2021 @ 14:31:05"
"1634495465101-00003afc","diract-proximity",,"_doc","['0.313','0.875','0.125']",75,7,"00003afc","[{'instanceId':'0000004d','rssi':-67},{'instanceId':'00000061','rssi':-69},{'instanceId':'000000a9','rssi':-70}]","Oct 17, 2021 @ 14:31:04"
"1634495464473-0000a7c0","diract-proximity",,"_doc","['-0.625','-0.875','-0.125']",79,5,"0000a7c0","[{'instanceId':'0000004d','rssi':-58},{'instanceId':'00000059','rssi':-62},{'instanceId':'00000058','rssi':-71}]","Oct 17, 2021 @ 14:31:03"
"1634495463040-0000a7c0","diract-proximity",,"_doc","['-0.625','-0.875','-0.125']",79,5,"0000a7c0","[{'instanceId':'0000004d','rssi':-58},{'instanceId':'00000059','rssi':-62},{'instanceId':'00000058','rssi':-71}]","Oct 17, 2021 @ 14:31:02"
"1634495462833-00003afc","diract-proximity",,"_doc","['0.375','0.875','0.063']",75,5,"00003afc","[{'instanceId':'00000059','rssi':-64},{'instanceId':'0000004d','rssi':-65},{'instanceId':'00000061','rssi':-66}]","Oct 17, 2021 @ 14:31:01"
"1634495461154-0000a7c0","diract-proximity",,"_doc","['-0.5','-0.937','0.125']",79,3,"0000a7c0","[{'instanceId':'0000004d','rssi':-57},{'instanceId':'00000059','rssi':-64},{'instanceId':'00000058','rssi':-69}]","Oct 17, 2021 @ 14:31:00"
"1634495459429-00003afc","diract-proximity",,"_doc","['0.313','0.938','0.063']",75,2,"00003afc","[{'instanceId':'000000ae','rssi':-63},{'instanceId':'0000004d','rssi':-64},{'instanceId':'000000af','rssi':-66}]","Oct 17, 2021 @ 14:30:58"
